,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
2468,O02468,2024-10-22,C0723,P0422,S013,In-Store,1,221.49,0.2,177.19,169.3,7.889999999999986
2469,O02469,2024-05-20,C0708,P0283,S008,In-Store,1,303.48,0.05,288.31,190.91,97.4
2470,O02470,2023-10-06,C0441,P1032,S038,In-Store,4,146.59,0.0,586.36,84.11,249.92000000000002
2471,O02471,2023-05-18,C0687,P0061,S033,In-Store,1,147.64,0.2,118.11,76.11,42.0
2472,O02472,2024-02-09,C0239,P0361,UNKNOWN,Online,2,214.0,0.1,385.2,135.62,113.95999999999998
2473,O02473,2025-03-01,C0796,P0481,UNKNOWN,Online,1,134.56,0.1,121.1,87.49,33.61
2474,O02474,2024-05-28,C0703,P1074,S038,In-Store,1,330.13,0.05,313.62,192.54,121.08000000000001
2475,O02475,2023-05-23,C0591,P0856,S057,In-Store,1,72.18,0.1,64.96,53.24,11.719999999999992
2476,O02476,2023-12-21,C0460,P0878,S049,In-Store,1,340.01,0.0,340.01,195.05,144.95999999999998
2477,O02477,2025-01-30,C0698,P0658,S003,In-Store,1,136.72,0.2,109.38,84.79,24.58999999999999
2478,O02478,2024-04-19,C0474,P1023,S022,In-Store,1,16.77,0.1,15.09,14.89,0.1999999999999993
2479,O02479,2023-05-19,C0078,P0199,S001,In-Store,2,115.92,0.05,220.25,58.8,102.65
2480,O02480,2025-02-11,C0539,P0531,UNKNOWN,Online,1,223.17,0.05,212.01,185.3,26.70999999999998
2481,O02481,2024-08-04,C0412,P0266,S013,In-Store,1,273.92,0.05,260.22,151.72,108.50000000000003
2482,O02482,2023-12-24,C0180,P0359,UNKNOWN,In-Store,2,86.22,0.2,137.95,46.73,44.489999999999995
2483,O02483,2024-09-06,C0779,P0153,S053,In-Store,1,56.67,0.1,51.0,28.68,22.32
2484,O02484,2024-01-24,C0501,P0872,S031,In-Store,1,72.76,0.0,72.76,60.01,12.750000000000007
2485,O02485,2024-12-29,C0058,P0603,UNKNOWN,Online,2,31.8,0.1,57.24,24.75,7.740000000000002
2486,O02486,2023-12-02,C0274,P1131,S035,In-Store,2,64.36,0.05,122.28,33.26,55.760000000000005
2487,O02487,2024-07-31,C0179,P0212,S037,In-Store,1,313.84,0.0,313.84,198.95,114.88999999999999
2488,O02488,2024-05-25,C0183,P0383,UNKNOWN,Online,1,108.18,0.05,102.77,68.98,33.78999999999999
2489,O02489,2023-11-10,C0582,P1125,UNKNOWN,Online,1,90.35,0.1,81.31,60.59,20.72
2490,O02490,2023-10-31,C0407,P0550,S004,In-Store,1,142.36,0.0,142.36,108.31,34.05000000000001
2491,O02491,2024-11-02,C0025,P0146,S056,In-Store,1,297.56,0.0,297.56,199.4,98.16
2492,O02492,2025-01-22,C0082,P0819,S028,In-Store,1,85.93,0.0,85.93,71.29,14.64
2493,O02493,2023-04-29,C0701,P0022,S018,In-Store,2,124.36,0.05,236.28,104.0,28.28
2494,O02494,2024-07-08,C0423,P0939,UNKNOWN,Online,3,201.44,0.1,543.89,118.69,187.82
2495,O02495,2025-02-18,C0229,P0231,S028,In-Store,1,103.03,0.05,97.88,60.23,37.65
2496,O02496,2023-05-04,C0596,P0908,S015,In-Store,2,210.56,0.0,421.12,133.22,154.68
2497,O02497,2024-06-23,C0576,P0066,S048,In-Store,1,224.19,0.1,201.77,172.43,29.340000000000003
2498,O02498,2023-12-05,C0160,P0716,S039,In-Store,2,380.68,0.1,685.22,192.9,299.42
2499,O02499,2024-09-23,C0618,P0448,UNKNOWN,In-Store,1,117.04,0.05,111.19,101.16,10.030000000000001
2500,O02500,2025-02-02,C0161,P1010,UNKNOWN,Online,2,228.83,0.0,457.66,166.74,124.18
2501,O02501,2024-06-06,C0586,P0241,S014,In-Store,1,195.47,0.1,175.92,150.43,25.48999999999998
2502,O02502,2023-06-29,C0305,P1153,S003,In-Store,3,152.8,0.05,435.48,103.2,125.88
2503,O02503,2023-12-30,C0735,P0859,S041,In-Store,1,335.31,0.1,301.78,194.06,107.71999999999997
2504,O02504,2023-12-14,C0464,P0340,S019,In-Store,2,68.28,0.1,122.9,43.82,35.260000000000005
2505,O02505,2024-03-22,C0602,P1001,UNKNOWN,Online,1,125.39,0.1,112.85,71.57,41.28
2506,O02506,2024-02-07,C0740,P0001,S034,In-Store,1,13.26,0.2,10.61,11.2,-0.5899999999999999
2507,O02507,2024-07-29,C0002,P0857,S023,In-Store,1,17.94,0.2,14.35,10.57,3.7799999999999994
2508,O02508,2025-03-06,C0022,P0347,UNKNOWN,Online,1,63.73,0.0,63.73,38.25,25.479999999999997
2509,O02509,2023-10-29,C0105,P1157,S054,In-Store,1,35.5,0.05,33.73,26.33,7.399999999999999
2510,O02510,2024-08-13,C0169,P0381,S057,In-Store,1,169.3,0.1,152.37,107.47,44.900000000000006
2511,O02511,2023-05-12,C0306,P0487,S017,In-Store,2,134.85,0.1,242.73,112.2,18.329999999999984
2512,O02512,2024-12-08,C0035,P1197,UNKNOWN,Online,2,252.57,0.05,479.88,154.11,171.65999999999997
2513,O02513,2023-08-08,C0197,P0506,UNKNOWN,Online,2,76.44,0.0,152.88,44.45,63.97999999999999
2514,O02514,2023-11-24,C0250,P0732,UNKNOWN,Online,2,186.46,0.05,354.27,95.93,162.40999999999997
2515,O02515,2023-08-14,C0667,P0678,S003,In-Store,1,109.85,0.0,109.85,74.79,35.05999999999999
2516,O02516,2023-11-22,C0746,P0463,S018,In-Store,2,192.98,0.1,347.36,114.83,117.70000000000002
2517,O02517,2023-12-06,C0699,P0068,UNKNOWN,Online,1,111.71,0.2,89.37,82.7,6.670000000000002
2518,O02518,2023-10-10,C0567,P1147,UNKNOWN,Online,2,262.37,0.05,498.5,151.81,194.88
2519,O02519,2024-08-14,C0773,P0502,UNKNOWN,Online,2,256.28,0.05,486.93,165.85,155.23000000000002
2520,O02520,2025-03-07,C0252,P0807,UNKNOWN,In-Store,1,135.25,0.2,108.2,80.88,27.320000000000007
2521,O02521,2024-11-08,C0550,P0054,S047,In-Store,2,315.6,0.05,599.64,178.49,242.65999999999997
2522,O02522,2024-02-04,C0373,P0551,S005,In-Store,1,170.18,0.05,161.67,143.77,17.899999999999977
2523,O02523,2025-04-03,C0058,P0909,S048,In-Store,1,224.22,0.2,179.38,112.27,67.11
2524,O02524,2023-10-03,C0626,P0274,S007,In-Store,3,285.95,0.05,814.96,198.93,218.17000000000007
2525,O02525,2024-10-13,C0508,P0822,UNKNOWN,Online,1,79.83,0.2,63.86,55.27,8.589999999999996
2526,O02526,2024-01-04,C0602,P0761,UNKNOWN,Online,1,240.31,0.0,240.31,125.81,114.5
2527,O02527,2024-04-25,C0393,P0373,S055,In-Store,2,124.26,0.1,223.67,105.48,12.70999999999998
2528,O02528,2023-12-10,C0579,P0416,S021,In-Store,2,166.68,0.0,333.36,149.54,34.28000000000003
2529,O02529,2023-10-04,C0185,P0810,S044,In-Store,1,235.44,0.05,223.67,143.76,79.91
2530,O02530,2025-02-20,C0381,P0475,S008,In-Store,3,213.94,0.2,513.46,117.58,160.72000000000003
2531,O02531,2023-12-26,C0280,P0969,S042,In-Store,2,171.98,0.2,275.17,90.71,93.75000000000003
2532,O02532,2025-01-29,C0105,P0290,S056,In-Store,1,209.97,0.2,167.98,105.5,62.47999999999999
2533,O02533,2024-11-26,C0784,P0468,UNKNOWN,Online,1,146.22,0.05,138.91,97.85,41.06
2534,O02534,2024-08-01,C0545,P0550,S008,In-Store,1,142.36,0.1,128.12,108.31,19.810000000000002
2535,O02535,2023-06-01,C0170,P0216,UNKNOWN,Online,2,328.08,0.05,623.35,190.95,241.45000000000005
2536,O02536,2023-05-11,C0363,P0020,S017,In-Store,1,165.62,0.05,157.34,137.66,19.680000000000007
2537,O02537,2024-04-30,C0142,P0205,S006,In-Store,4,14.31,0.1,51.52,7.9,19.92
2538,O02538,2024-10-24,C0050,P1059,S031,In-Store,2,121.32,0.2,194.11,109.33,-24.549999999999983
2539,O02539,2025-02-05,C0267,P0954,S008,In-Store,2,213.86,0.1,384.95,132.97,119.00999999999999
2540,O02540,2023-07-26,C0257,P0268,UNKNOWN,Online,3,128.63,0.0,385.89,95.03,100.79999999999995
2541,O02541,2024-05-22,C0241,P0520,S043,In-Store,4,288.31,0.1,1037.92,170.34,356.56000000000006
2542,O02542,2024-08-02,C0552,P0224,S047,In-Store,2,11.66,0.0,23.32,6.19,10.94
2543,O02543,2024-04-29,C0555,P0989,S027,In-Store,2,220.95,0.2,353.52,186.64,-19.75999999999999
2544,O02544,2023-08-01,C0588,P0406,S056,In-Store,2,76.46,0.05,145.27,54.72,35.83000000000001
2545,O02545,2023-12-08,C0603,P0595,S027,In-Store,1,277.06,0.1,249.35,158.47,90.88
2546,O02546,2025-03-26,C0632,P0117,UNKNOWN,Online,1,197.56,0.2,158.05,116.12,41.93000000000001
2547,O02547,2024-11-14,C0681,P0593,S017,In-Store,1,71.58,0.0,71.58,37.74,33.839999999999996
2548,O02548,2024-08-21,C0341,P1031,S022,In-Store,1,119.03,0.05,113.08,94.94,18.14
2549,O02549,2024-10-19,C0554,P0351,S020,In-Store,1,170.33,0.2,136.26,106.14,30.11999999999999
2550,O02550,2024-11-04,C0489,P0276,S011,In-Store,1,112.54,0.0,112.54,60.94,51.60000000000001
2551,O02551,2023-10-04,C0272,P0814,S042,In-Store,1,222.65,0.05,211.52,157.04,54.48000000000002
2552,O02552,2024-06-20,C0221,P0653,S005,In-Store,2,62.89,0.2,100.62,48.34,3.9399999999999977
2553,O02553,2025-02-16,C0162,P0353,UNKNOWN,Online,10,157.81,0.1,1420.3,123.96,180.70000000000005
2554,O02554,2024-11-04,C0108,P1092,UNKNOWN,Online,2,48.28,0.2,77.25,34.56,8.129999999999995
2555,O02555,2024-03-23,C0307,P0915,UNKNOWN,Online,1,287.43,0.2,229.94,184.23,45.71000000000001
2556,O02556,2025-03-19,C0778,P0515,S041,In-Store,5,29.47,0.0,147.35,18.34,55.64999999999999
2557,O02557,2024-09-08,C0173,P0332,UNKNOWN,Online,3,159.7,0.1,431.19,102.16,124.70999999999998
2558,O02558,2023-07-04,C0583,P1174,UNKNOWN,Online,1,95.11,0.0,95.11,65.08,30.03
2559,O02559,2024-05-23,C0620,P0855,S053,In-Store,2,147.61,0.2,236.18,125.53,-14.879999999999995
2560,O02560,2024-10-18,C0419,P0816,UNKNOWN,Online,1,235.03,0.1,211.53,146.6,64.93
2561,O02561,2024-11-02,C0053,P1189,S012,In-Store,1,252.18,0.05,239.57,132.49,107.07999999999998
2562,O02562,2024-01-15,C0291,P0080,UNKNOWN,Online,1,117.89,0.05,112.0,91.22,20.78
2563,O02563,2024-08-26,C0051,P0172,S015,In-Store,2,89.42,0.1,160.96,62.21,36.540000000000006
2564,O02564,2023-08-12,C0551,P0363,UNKNOWN,Online,1,382.32,0.1,344.09,193.08,151.00999999999996
2565,O02565,2024-07-12,C0095,P0177,S014,In-Store,2,128.6,0.2,205.76,91.14,23.47999999999999
2566,O02566,2023-10-06,C0711,P0095,S001,In-Store,2,145.13,0.05,275.75,80.95,113.85
2567,O02567,2023-09-01,C0674,P0076,S017,In-Store,3,114.03,0.2,273.67,83.47,23.26000000000002
2568,O02568,2024-01-15,C0701,P0856,S003,In-Store,1,72.18,0.2,57.74,53.24,4.5
2569,O02569,2023-06-26,C0132,P0800,UNKNOWN,Online,2,100.39,0.1,180.7,78.13,24.439999999999998
2570,O02570,2024-06-20,C0586,P0666,UNKNOWN,Online,2,78.53,0.05,149.21,65.86,17.49000000000001
2571,O02571,2024-11-05,C0433,P0184,S027,In-Store,1,207.61,0.05,197.23,118.02,79.21
2572,O02572,2023-06-25,C0689,P0227,UNKNOWN,Online,1,252.06,0.05,239.46,156.48,82.98000000000002
2573,O02573,2023-11-07,C0117,P0025,S050,In-Store,3,83.7,0.1,225.99,51.97,70.08000000000001
2574,O02574,2023-06-22,C0095,P0891,UNKNOWN,Online,2,183.58,0.05,348.8,115.51,117.78
2575,O02575,2024-03-13,C0398,P0714,UNKNOWN,Online,2,219.22,0.1,394.6,133.22,128.16000000000003
2576,O02576,2025-01-29,C0766,P0402,S029,In-Store,1,19.94,0.2,15.95,14.14,1.8099999999999987
2577,O02577,2025-01-03,C0397,P1071,S017,In-Store,1,145.95,0.2,116.76,95.48,21.28
2578,O02578,2025-03-04,C0770,P0064,S044,In-Store,1,17.33,0.05,16.46,9.83,6.630000000000001
2579,O02579,2025-01-02,C0618,P0598,UNKNOWN,Online,1,169.19,0.0,169.19,93.0,76.19
2580,O02580,2024-02-06,C0438,P0142,S054,In-Store,1,132.42,0.1,119.18,96.4,22.78
2581,O02581,2024-09-28,C0563,P0903,UNKNOWN,Online,1,221.79,0.0,221.79,165.61,56.17999999999998
2582,O02582,2024-05-21,C0506,P1156,UNKNOWN,Online,1,31.98,0.1,28.78,22.03,6.75
2583,O02583,2023-09-14,C0042,P0345,UNKNOWN,Online,1,270.31,0.05,256.79,136.39,120.40000000000003
2584,O02584,2023-06-22,C0273,P0547,UNKNOWN,Online,2,235.33,0.2,376.53,147.83,80.86999999999995
2585,O02585,2024-01-24,C0275,P0707,S021,In-Store,2,185.84,0.05,353.1,101.02,151.06000000000003
2586,O02586,2024-06-09,C0398,P1172,UNKNOWN,Online,1,354.52,0.0,354.52,179.72,174.79999999999998
2587,O02587,2023-06-17,C0300,P1097,S014,In-Store,1,165.33,0.2,132.26,131.32,0.9399999999999977
2588,O02588,2024-07-17,C0140,P0856,S002,In-Store,1,72.18,0.1,64.96,53.24,11.719999999999992
2589,O02589,2025-01-06,C0177,P0405,S046,In-Store,1,226.02,0.1,203.42,114.67,88.74999999999999
2590,O02590,2023-04-20,C0012,P0006,S014,In-Store,2,233.12,0.1,419.62,147.3,125.01999999999998
2591,O02591,2023-09-29,C0320,P0986,S017,In-Store,2,250.43,0.05,475.82,135.06,205.7
2592,O02592,2024-03-05,C0743,P0570,UNKNOWN,Online,1,245.4,0.0,245.4,182.12,63.28
2593,O02593,2023-08-08,C0033,P1191,S030,In-Store,1,199.61,0.0,199.61,101.14,98.47000000000001
2594,O02594,2023-09-19,C0437,P0102,S054,In-Store,2,221.14,0.2,353.82,153.44,46.94
2595,O02595,2024-02-11,C0300,P0454,S058,In-Store,1,57.81,0.1,52.03,39.64,12.39
2596,O02596,2025-03-05,C0468,P0104,S024,In-Store,1,237.61,0.0,237.61,131.78,105.83000000000001
2597,O02597,2023-04-25,C0462,P0719,S016,In-Store,3,330.88,0.2,794.11,196.36,205.02999999999997
2598,O02598,2024-08-14,C0134,P0794,S025,In-Store,2,278.03,0.0,556.06,176.16,203.73999999999995
2599,O02599,2024-04-03,C0304,P0178,S052,In-Store,2,129.07,0.0,258.14,94.08,69.97999999999999
2600,O02600,2023-09-01,C0152,P0927,S044,In-Store,1,33.5,0.05,31.82,21.59,10.23
2601,O02601,2024-05-15,C0112,P0022,S019,In-Store,2,124.36,0.1,223.85,104.0,15.849999999999994
2602,O02602,2024-08-31,C0465,P1151,S018,In-Store,3,258.14,0.05,735.7,196.34,146.68000000000006
2603,O02603,2023-11-01,C0770,P0877,UNKNOWN,Online,1,238.06,0.0,238.06,179.66,58.400000000000006
2604,O02604,2024-06-26,C0253,P0909,UNKNOWN,Online,3,224.22,0.2,538.13,112.27,201.32
2605,O02605,2024-12-27,C0251,P0432,UNKNOWN,Online,3,95.18,0.2,228.43,49.8,79.03000000000003
2606,O02606,2023-11-26,C0681,P0432,UNKNOWN,Online,3,95.18,0.2,228.43,49.8,79.03000000000003
2607,O02607,2024-04-10,C0698,P0246,S008,In-Store,2,40.0,0.05,76.0,34.44,7.1200000000000045
2608,O02608,2025-03-02,C0430,P0840,S030,In-Store,2,61.12,0.1,110.02,39.44,31.14
2609,O02609,2023-09-10,C0629,P0033,S028,In-Store,3,288.63,0.2,692.71,158.0,218.71000000000004
2610,O02610,2025-02-23,C0514,P0674,S051,In-Store,2,170.59,0.0,341.18,111.72,117.74000000000001
2611,O02611,2023-05-05,C0769,P0420,S013,In-Store,1,291.86,0.1,262.67,183.8,78.87
2612,O02612,2023-10-02,C0173,P1054,S055,In-Store,1,193.12,0.2,154.5,143.87,10.629999999999995
2613,O02613,2023-07-16,C0024,P0644,S040,In-Store,2,177.67,0.1,319.81,104.75,110.31
2614,O02614,2025-01-28,C0686,P0619,S008,In-Store,1,181.23,0.0,181.23,113.49,67.74
2615,O02615,2024-07-29,C0060,P0537,S035,In-Store,1,101.98,0.2,81.58,76.7,4.8799999999999955
2616,O02616,2024-12-14,C0783,P0159,S025,In-Store,3,223.52,0.2,536.45,165.01,41.42000000000007
2617,O02617,2024-06-17,C0400,P0421,UNKNOWN,Online,1,322.09,0.0,322.09,189.31,132.77999999999997
2618,O02618,2023-09-01,C0411,P0333,S043,In-Store,3,18.57,0.0,55.71,9.52,27.150000000000002
2619,O02619,2023-11-19,C0594,P1190,UNKNOWN,Online,3,305.51,0.0,916.53,181.82,371.06999999999994
2620,O02620,2025-02-07,C0580,P1098,S031,In-Store,1,91.83,0.0,91.83,63.28,28.549999999999997
2621,O02621,2024-05-05,C0428,P0661,S049,In-Store,2,104.14,0.05,197.87,58.34,81.19
2622,O02622,2023-08-29,C0238,P0949,UNKNOWN,Online,2,65.96,0.0,131.92,34.58,62.75999999999999
2623,O02623,2024-09-17,C0315,P0537,UNKNOWN,Online,3,101.98,0.1,275.35,76.7,45.25
2624,O02624,2024-07-16,C0211,P0510,S042,In-Store,2,156.58,0.05,297.5,142.22,13.060000000000002
2625,O02625,2023-08-01,C0089,P0486,S019,In-Store,1,92.81,0.0,92.81,58.6,34.21
2626,O02626,2024-06-01,C0367,P1158,S026,In-Store,2,275.48,0.2,440.77,175.62,89.52999999999997
2627,O02627,2024-12-16,C0389,P0367,UNKNOWN,Online,1,201.12,0.1,181.01,158.65,22.359999999999985
2628,O02628,2024-10-26,C0449,P0388,UNKNOWN,Online,2,300.86,0.1,541.55,197.3,146.94999999999993
2629,O02629,2023-06-02,C0543,P0332,S017,In-Store,1,159.7,0.05,151.71,102.16,49.55000000000001
2630,O02630,2024-07-18,C0524,P0569,S015,In-Store,3,18.44,0.0,55.32,10.75,23.07
2631,O02631,2024-05-03,C0596,P0154,S034,In-Store,3,179.52,0.0,538.56,112.41,201.32999999999993
2632,O02632,2024-05-04,C0514,P0011,S024,In-Store,1,144.13,0.1,129.72,109.16,20.560000000000002
2633,O02633,2024-01-22,C0694,P0233,S041,In-Store,1,82.28,0.0,82.28,63.78,18.5
2634,O02634,2023-10-04,C0666,P0517,S037,In-Store,1,203.43,0.05,193.26,172.69,20.569999999999993
2635,O02635,2023-07-21,C0669,P1046,UNKNOWN,Online,2,206.49,0.0,412.98,141.93,129.12
2636,O02636,2024-03-26,C0459,P0094,UNKNOWN,Online,2,105.62,0.0,211.24,69.52,72.20000000000002
2637,O02637,2023-06-05,C0159,P0844,S002,In-Store,3,106.04,0.2,254.5,72.11,38.170000000000016
2638,O02638,2024-07-13,C0208,P0063,S034,In-Store,2,243.6,0.0,487.2,185.52,116.15999999999997
2639,O02639,2025-02-26,C0067,P0930,UNKNOWN,Online,2,201.43,0.05,382.72,135.99,110.74000000000001
2640,O02640,2024-01-19,C0615,P0849,S041,In-Store,2,111.61,0.1,200.9,66.13,68.64000000000001
2641,O02641,2024-11-02,C0539,P0668,S001,In-Store,1,153.87,0.0,153.87,89.56,64.31
2642,O02642,2025-02-11,C0528,P1039,S021,In-Store,1,171.77,0.05,163.18,101.39,61.790000000000006
2643,O02643,2023-10-28,C0478,P0564,UNKNOWN,Online,3,331.22,0.2,794.93,166.92,294.16999999999996
2644,O02644,2024-03-14,C0433,P0093,S046,In-Store,1,243.56,0.2,194.85,140.32,54.53
2645,O02645,2024-08-09,C0175,P0967,S008,In-Store,2,177.85,0.0,355.7,94.1,167.5
2646,O02646,2024-05-19,C0543,P0273,S015,In-Store,1,125.14,0.0,125.14,85.9,39.239999999999995
2647,O02647,2024-12-30,C0650,P0358,S026,In-Store,1,224.02,0.05,212.82,191.29,21.53
2648,O02648,2025-03-18,C0270,P0574,UNKNOWN,Online,1,224.11,0.1,201.7,157.47,44.22999999999999
2649,O02649,2024-08-15,C0390,P0376,S021,In-Store,2,79.72,0.2,127.55,56.0,15.549999999999997
2650,O02650,2025-03-06,C0083,P0365,UNKNOWN,Online,1,251.05,0.1,225.95,130.95,95.0
2651,O02651,2024-07-22,C0673,P0292,UNKNOWN,Online,1,106.04,0.1,95.44,58.28,37.16
2652,O02652,2025-04-01,C0610,P0038,S017,In-Store,1,179.66,0.05,170.68,95.21,75.47000000000001
2653,O02653,2024-11-07,C0469,P0745,UNKNOWN,Online,3,16.81,0.05,47.91,9.63,19.019999999999996
2654,O02654,2025-01-02,C0272,P1167,S052,In-Store,1,55.44,0.0,55.44,27.8,27.639999999999997
2655,O02655,2024-10-14,C0385,P0919,UNKNOWN,Online,3,285.64,0.1,771.23,166.01,273.20000000000005
2656,O02656,2023-10-11,C0325,P0272,S057,In-Store,3,43.92,0.1,118.58,22.88,49.94
2657,O02657,2025-04-10,C0363,P0455,S027,In-Store,1,349.41,0.1,314.47,193.71,120.76000000000002
2658,O02658,2023-09-17,C0081,P1091,S050,In-Store,1,57.04,0.1,51.34,34.03,17.310000000000002
2659,O02659,2024-06-03,C0285,P0033,S055,In-Store,1,288.63,0.2,230.9,158.0,72.9
2660,O02660,2024-07-18,C0278,P1044,S007,In-Store,1,32.81,0.1,29.53,17.17,12.36
2661,O02661,2024-07-26,C0583,P0925,S015,In-Store,1,65.74,0.1,59.17,48.31,10.86
2662,O02662,2023-09-21,C0729,P0819,S012,In-Store,3,85.93,0.05,244.9,71.29,31.03
2663,O02663,2024-07-03,C0039,P0780,S029,In-Store,2,253.19,0.2,405.1,194.67,15.760000000000048
2664,O02664,2024-01-20,C0075,P0264,S019,In-Store,2,69.39,0.2,111.02,40.26,30.5
2665,O02665,2023-11-26,C0682,P0356,UNKNOWN,Online,1,98.78,0.0,98.78,61.12,37.660000000000004
2666,O02666,2023-11-28,C0190,P1074,S010,In-Store,1,330.13,0.2,264.1,192.54,71.56000000000003
2667,O02667,2023-10-02,C0131,P0022,S025,In-Store,2,124.36,0.0,248.72,104.0,40.72
2668,O02668,2023-11-16,C0582,P1194,S012,In-Store,2,50.75,0.1,91.35,33.5,24.349999999999994
2669,O02669,2024-10-08,C0604,P0316,S047,In-Store,1,150.05,0.05,142.55,95.84,46.71000000000001
2670,O02670,2023-12-22,C0769,P1132,S055,In-Store,2,117.68,0.2,188.29,77.83,32.629999999999995
2671,O02671,2023-10-27,C0475,P1014,S011,In-Store,3,184.27,0.1,497.53,155.05,32.37999999999994
2672,O02672,2023-05-04,C0444,P0025,S015,In-Store,1,83.7,0.1,75.33,51.97,23.36
2673,O02673,2024-06-28,C0050,P1071,S051,In-Store,2,145.95,0.1,262.71,95.48,71.74999999999997
2674,O02674,2023-07-13,C0252,P0195,S038,In-Store,2,151.18,0.05,287.24,77.35,132.54000000000002
2675,O02675,2023-06-17,C0613,P0173,UNKNOWN,Online,4,209.18,0.05,794.88,115.36,333.44
2676,O02676,2024-01-25,C0030,P0009,S018,In-Store,1,250.87,0.1,225.78,173.96,51.81999999999999
2677,O02677,2023-07-03,C0674,P0955,S009,In-Store,2,222.1,0.0,444.2,113.68,216.83999999999997
2678,O02678,2023-09-06,C0312,P0464,S055,In-Store,1,30.5,0.1,27.45,25.66,1.7899999999999991
2679,O02679,2024-01-02,C0577,P0144,UNKNOWN,Online,2,13.11,0.0,26.22,10.04,6.140000000000001
2680,O02680,2024-08-15,C0528,P1177,S009,In-Store,1,59.49,0.2,47.59,42.92,4.670000000000002
2681,O02681,2023-10-06,C0605,P1106,S020,In-Store,1,88.1,0.2,70.48,52.32,18.160000000000004
2682,O02682,2025-01-05,C0760,P0277,UNKNOWN,Online,2,239.39,0.0,478.78,124.99,228.79999999999998
2683,O02683,2024-07-03,C0726,P0309,UNKNOWN,Online,5,364.92,0.05,1733.37,199.47,736.0199999999999
2684,O02684,2024-07-02,C0237,P0063,S031,In-Store,2,243.6,0.2,389.76,185.52,18.71999999999997
2685,O02685,2023-12-02,C0104,P0534,S039,In-Store,1,53.64,0.2,42.91,29.75,13.159999999999997
2686,O02686,2024-06-06,C0582,P1116,S052,In-Store,1,207.01,0.0,207.01,176.53,30.47999999999999
2687,O02687,2023-10-19,C0378,P0823,S056,In-Store,1,121.11,0.0,121.11,85.42,35.69
2688,O02688,2025-01-13,C0674,P0746,UNKNOWN,Online,1,28.27,0.0,28.27,15.58,12.69
2689,O02689,2023-12-24,C0418,P0837,UNKNOWN,Online,1,231.93,0.2,185.54,171.59,13.949999999999989
2690,O02690,2023-12-05,C0491,P0313,S041,In-Store,2,258.17,0.1,464.71,161.71,141.28999999999996
2691,O02691,2023-04-12,C0006,P0634,UNKNOWN,Online,1,116.61,0.1,104.95,76.83,28.120000000000005
2692,O02692,2025-01-19,C0123,P0334,S004,In-Store,3,135.83,0.05,387.12,118.75,30.870000000000005
2693,O02693,2023-09-03,C0633,P0646,S006,In-Store,2,230.95,0.0,461.9,172.99,115.91999999999996
2694,O02694,2024-04-18,C0501,P1015,UNKNOWN,Online,1,164.79,0.05,156.55,94.58,61.97000000000001
2695,O02695,2024-09-10,C0358,P0127,UNKNOWN,Online,1,89.43,0.0,89.43,62.77,26.660000000000004
2696,O02696,2024-05-20,C0780,P0367,S009,In-Store,3,201.12,0.1,543.02,158.65,67.06999999999994
2697,O02697,2023-12-30,C0762,P1195,S004,In-Store,2,21.82,0.05,41.46,15.31,10.84
2698,O02698,2023-06-17,C0198,P0430,S012,In-Store,2,126.13,0.1,227.03,78.96,69.11000000000001
2699,O02699,2025-03-16,C0300,P0635,UNKNOWN,Online,1,80.35,0.2,64.28,52.18,12.100000000000001
2700,O02700,2023-05-01,C0623,P0000,S031,In-Store,2,64.65,0.2,103.44,52.75,-2.0600000000000023
2701,O02701,2024-07-16,C0767,P1094,S008,In-Store,1,137.56,0.05,130.68,79.96,50.72000000000001
2702,O02702,2023-12-15,C0067,P0010,S030,In-Store,1,99.46,0.2,79.57,77.19,2.3799999999999955
2703,O02703,2024-09-25,C0796,P0146,S040,In-Store,4,297.56,0.0,1190.24,199.4,392.64
2704,O02704,2024-08-17,C0704,P1141,S022,In-Store,2,83.18,0.0,166.36,51.9,62.56000000000002
2705,O02705,2024-02-01,C0244,P0340,S037,In-Store,2,68.28,0.1,122.9,43.82,35.260000000000005
2706,O02706,2024-04-16,C0360,P0785,UNKNOWN,Online,1,57.39,0.1,51.65,46.09,5.559999999999995
2707,O02707,2024-10-31,C0075,P1143,S032,In-Store,1,168.73,0.0,168.73,135.46,33.26999999999998
2708,O02708,2023-07-16,C0557,P0161,S051,In-Store,1,351.88,0.0,351.88,186.91,164.97
2709,O02709,2023-12-05,C0462,P0533,UNKNOWN,Online,1,299.75,0.2,239.8,190.84,48.96000000000001
2710,O02710,2025-03-18,C0254,P0239,S003,In-Store,4,322.42,0.2,1031.74,167.25,362.74
2711,O02711,2024-07-02,C0002,P0103,UNKNOWN,Online,1,171.58,0.05,163.0,96.71,66.29
2712,O02712,2025-02-01,C0012,P0637,S019,In-Store,1,87.73,0.0,87.73,60.59,27.14
2713,O02713,2024-09-30,C0018,P0509,S050,In-Store,1,222.66,0.05,211.53,126.99,84.54
2714,O02714,2024-05-25,C0552,P0049,S037,In-Store,3,186.29,0.2,447.1,135.98,39.16000000000008
2715,O02715,2023-07-14,C0164,P0081,UNKNOWN,Online,2,102.43,0.1,184.37,60.34,63.69
2716,O02716,2024-03-09,C0557,P1135,S017,In-Store,1,65.37,0.1,58.83,47.87,10.96
