,product_id,product_name,category,brand,cost_price,unit_price,margin_pct
1134,P1134,BrandA Goal,Home & Kitchen,BrandB,26.67,40.51,34.16
1135,P1135,BrandD Call,Apparel,unknown,47.87,65.37,26.77
1136,P1136,BrandB Parent,Apparel,BrandB,21.86,40.91,46.57
1137,P1137,BrandD Region,Apparel,BrandD,168.21,227.29,25.99
1138,P1138,BrandD Any,Apparel,BrandB,68.82,111.59,38.33
1139,P1139,BrandB Condition,Electronics,BrandD,196.14,222.83,11.98
1140,P1140,BrandD Research,Electronics,BrandD,108.57,166.26,34.7
1141,P1141,BrandA Cut,Personal Care,BrandD,51.9,83.18,37.61
1142,P1142,BrandA Language,Personal Care,BrandB,30.88,42.19,26.81
1143,P1143,BrandA Black,Electronics,BrandD,135.46,168.73,19.72
1144,P1144,BrandD Enough,Electronics,BrandD,95.43,116.88,18.35
1145,P1145,BrandD Likely,Apparel,BrandC,127.23,220.55,42.31
1146,P1146,BrandA Road,Electronics,BrandD,179.22,250.84,28.55
1147,P1147,BrandA Stop,Home & Kitchen,BrandD,151.81,262.37,42.14
1148,P1148,BrandB Low,Electronics,BrandC,148.47,170.64,12.99
1149,P1149,BrandC Let,Electronics,BrandA,79.68,121.02,34.16
1150,P1150,BrandA Stand,Home & Kitchen,BrandC,39.18,62.8,37.61
1151,P1151,BrandA Radio,Apparel,BrandB,196.34,258.14,23.94
1152,P1152,BrandA Several,Personal Care,BrandB,151.87,271.06,43.97
1153,P1153,BrandC Air,Home & Kitchen,BrandC,103.2,152.8,32.46
1154,P1154,BrandA Song,Electronics,BrandC,72.32,111.2,34.96
1155,P1155,BrandA My,Personal Care,BrandC,93.14,133.31,30.13
1156,P1156,BrandA Probably,Apparel,BrandD,22.03,31.98,31.11
1157,P1157,BrandB Than,Home & Kitchen,BrandA,26.33,35.5,25.83
1158,P1158,BrandB Yet,Personal Care,BrandB,175.62,275.48,36.25
1159,P1159,BrandA Open,Home & Kitchen,BrandD,194.07,308.05,37.0
1160,P1160,BrandB Yes,Personal Care,BrandC,86.93,153.34,43.31
1161,P1161,BrandA Cost,Home & Kitchen,BrandB,17.28,32.57,46.95
1162,P1162,BrandB Put,Home & Kitchen,BrandD,117.85,199.19,40.84
1163,P1163,BrandC Sport,Personal Care,BrandD,94.31,151.89,37.91
1164,P1164,BrandC Already,Apparel,BrandC,49.22,70.62,30.3
1165,P1165,BrandC Surface,Electronics,BrandB,73.86,111.55,33.79
1166,P1166,BrandB Not,Apparel,BrandC,40.54,50.99,20.49
1167,P1167,BrandB Least,Apparel,BrandB,27.8,55.44,49.86
1168,P1168,BrandB Series,Personal Care,BrandC,77.09,99.03,22.15
1169,P1169,BrandA Phone,Home & Kitchen,BrandC,33.85,50.9,33.5
1170,P1170,BrandB Science,Home & Kitchen,BrandA,184.48,270.1,31.7
1171,P1171,BrandD Tax,Apparel,BrandD,185.92,230.62,19.38
1172,P1172,BrandC Break,Home & Kitchen,unknown,179.72,354.52,49.31
1173,P1173,BrandB Each,Personal Care,BrandC,139.38,245.1,43.13
1174,P1174,BrandA Road,Apparel,BrandA,65.08,95.11,31.57
1175,P1175,BrandB Him,Personal Care,BrandC,23.03,26.47,13.0
1176,P1176,BrandB Young,Apparel,BrandC,43.16,50.72,14.91
1177,P1177,BrandD Together,Electronics,BrandD,42.92,59.49,27.85
1178,P1178,BrandA Record,Home & Kitchen,unknown,33.85,63.25,46.48
1179,P1179,BrandC Movement,Personal Care,BrandC,7.38,10.41,29.11
1180,P1180,BrandC Agency,Personal Care,BrandA,47.06,89.37,47.34
1181,P1181,BrandD Certain,Personal Care,BrandC,36.94,64.84,43.03
1182,P1182,BrandD Measure,Personal Care,BrandB,167.92,275.08,38.96
1183,P1183,BrandB Analysis,Apparel,BrandC,97.55,183.47,46.83
1184,P1184,BrandC Pressure,Electronics,BrandD,22.25,32.67,31.89
1185,P1185,BrandC Hold,Personal Care,BrandB,113.38,197.19,42.5
1186,P1186,BrandB Activity,Apparel,BrandB,167.3,227.61,26.5
1187,P1187,BrandD From,Electronics,BrandC,167.74,230.39,27.19
1188,P1188,BrandD Before,Apparel,BrandA,159.29,197.3,19.27
1189,P1189,BrandC Cost,Personal Care,BrandA,132.49,252.18,47.46
1190,P1190,BrandD No,Apparel,BrandD,181.82,305.51,40.49
1191,P1191,BrandA Ability,Electronics,BrandC,101.14,199.61,49.33
1192,P1192,BrandC Tend,Personal Care,BrandD,174.33,290.29,39.95
1193,P1193,BrandD Tax,Electronics,BrandC,104.94,169.77,38.19
1194,P1194,BrandC Something,Apparel,BrandA,33.5,50.75,33.99
1195,P1195,BrandB Challenge,Home & Kitchen,BrandB,15.31,21.82,29.84
1196,P1196,BrandC Better,Electronics,BrandC,61.87,103.64,40.3
1197,P1197,BrandA Own,Apparel,BrandB,154.11,252.57,38.98
1198,P1198,BrandB Your,Home & Kitchen,BrandC,166.23,285.33,41.74
1199,P1199,BrandC Door,Home & Kitchen,BrandC,23.69,38.43,38.36
